No,Profile_ID,Date_time,Aspect,X-Coordinate (m),Y-Coordinate (m),Elevation (m a.s.l.),Slope_angle (degrees),Profile_class,5-class_Stability,RB_score,RB_release_type,Fracture_plane_quality,S2008_1 [RB],S2008_2 [RT],S2008_3 [Lemons],3-class_Stability [sum S2008: 1+2+3],4-class_Stability [Techel],RB_height (cm),Snow_depth (cm),Slab_thickness (cm),FL_Thickness (cm),AL_Thickness (cm),FL_Grain_size_avg (mm),AL_Grain_size_avg (mm),FL_Grain_size_max (mm),AL_Grain_size_max (mm),FL_Grain_type1,FL_Grain_type2,FL_Hardness,FL_Top_Height (cm),FL_Bottom_Height (cm),AL_Top_Height (cm),AL_Bottom_Height (cm),AL_Hardness,Hard_Diff,Abs_Hard_Diff,Grain_Size_Diff (mm),FL_location,Lemon1_E,Lemon2_R,Lemon3_F,Lemon4_dE,Lemon5_dR,Lemon6_FLD,Lemons_FL,Whumpfs,Cracks,Avalanche_activity,LN_Local_danger_level_nowcast,LN_rounded,RF_Regional _danger_level_forecast,Deviation [LN-RF],SNPK_Index,SNPK_Index_Class,HN24 (cm),HN3d (cm)
467,81386,10.12.2015 14:15,W,780534,189178,2595,40,2,2,3,1,1,1,1,0,1,2,36,50,14,11,3,1,0.5,1.5,0.75,4,4,1,36,25,39,36,1.5,0.5,0.5,0.625,1,1,1,1,0,0,0,3,0,0,0,1,1,1,0,1.887,2,5.5,6
468,81387,10.12.2015 10:20,N,781347,190219,2480,36,4,3,4,1,1,0,1,0,2,3,87,122,35,3,12,0.5,0.5,1,0.5,3,2,1.5,90,87,87,75,3,-1.5,1.5,0.25,0,0,1,0,0,0,1,2,0,0,0,1,1,1,0,1.404,3,5,5
469,81429,17.12.2015 10:00,NE,780017,190057,2730,32,2,3,4,2,1,0,0,0,3,4,72,96,24,7,6,0.75,0.5,1,0.75,9,4,1,72,65,78,72,2.5,1.5,1.5,0.25,1,0,1,1,0,0,1,3,0,0,0,1,1,1,0,1.96,2,9,14
470,81435,19.12.2015 12:00,N,791932,184650,2770,34,6,3,3,2,2,1,0,0,2,3,20,62.1,42.1,19,20,1.5,1.5,3,3,9,5,1.5,39,20,20,0,2.5,-1,1,0,0,1,1,1,0,0,1,4,0,0,0,2,2,1,1,2.005,2,3,45
471,81442,20.12.2015 10:15,N,791684,178459,2880,38,7,2,3,1,1,1,1,1,1,2,63,87,24,6,7,1.5,0.5,3,1.5,4,9,1,63,57,70,63,4,3,3,1.25,1,1,1,1,1,1,1,6,1,1,0,3,3,2,1,2.172,2,0,0
472,81463,28.12.2015 09:45,N,790641,187445,2700,35,4,4,6,2,2,0,0,0,3,4,25,94,69,2,3,1.5,1.5,3,3,4,4,1.5,27,25,25,22,3,-1.5,1.5,0,0,1,1,1,0,0,1,4,0,0,0,1,1,1,0,1.806,2,0,0
473,81533,09.01.2016 10:00,NW,785127,181169,2470,27,1,2,2,1,2,1,1,0,1,1,29,48,19,2,9,1,1.5,2,2.5,4,4,1,31,29,29,20,1,0,0,0.5,0,1,1,1,0,0,1,4,1,1,1,3,3,3,0,2.312,2,2,14
474,81535,09.01.2016 10:45,W,785503,181219,2580,33,1,1,1,1,2,1,1,1,1,1,24,64,40,4,24,1.5,2,2,4,9,4,1,28,24,24,0,1,0,0,1.25,0,1,1,1,1,0,1,5,1,1,1,3,3,3,0,2.045,2,2,14
475,81559,13.01.2016 12:50,NW,780489,190268,2550,36,3,2,3,1,2,1,1,1,1,2,53,139,86,3,36,1.5,0.25,2,0.5,4,9,1,53,50,89,53,3,2,2,1.375,1,1,1,1,1,1,1,6,1,0,1,3.5,4,4,0,1.864,2,32,47
476,81560,13.01.2016 14:00,N,780592,191828,2310,14,1,2,3,1,3,1,1,1,1,2,35,86,51,10,12,1,0.25,2,0.5,9,4,1,35,25,47,35,1.5,0.5,0.5,1.125,1,1,1,1,1,0,1,5,1,1,1,3.5,4,4,0,2.017,2,32,48
477,81580,14.01.2016 13:30,N,785991,185902,2215,29,7,1,1,1,2,1,1,1,1,1,18,72,54,4,12,1.5,0.25,3,0.5,4,5,1,18,14,30,18,2,1,1,1.875,1,1,1,1,1,0,1,5,1,1,1,3.5,4,3,1,1.821,2,16,59
478,81646,19.01.2016 11:30,S,777911,182183,2250,28,3,3,4,2,3,0,0,1,2,4,21,89,68,21,13,1,0.5,1.5,1,4,4,1,21,0,34,21,3,2,2,0.5,1,1,1,1,0,1,1,5,0,0,0,2,2,3,-1,0.333,5,0,33
479,81648,19.01.2016 10:50,NE,779924,186435,2290,28,1,3,4,2,1,0,0,1,2,4,37.7,108,70.3,0.3,8.7,2,0.75,4,1,9,6,1,38,37.7,37.7,29,2,-1,1,2.125,0,1,1,1,1,0,1,5,1,0,0,3,3,3,0,1.645,3,0,33
480,81664,21.01.2016 11:00,E,784154,183804,2475,40,7,4,5,2,1,0,0,0,3,4,80,112,32,6,18,0.5,0.25,1,0.75,2,3,1.5,80,74,98,80,2,0.5,0.5,0.25,1,0,1,0,0,0,1,2,0,0,0,3,3,3,0,1.287,3,2,4
481,81692,24.01.2016 13:30,NE,776800,184227,2472,30,3,3,5,1,1,0,1,0,2,3,29,83,54,0.9,29,2,1.5,3,3,5,9,1,29.9,29,29,0,1,0,0,0.25,0,1,1,1,0,0,1,4,0,0,0,3,3,3,0,1.886,2,0,1.5
482,81704,26.01.2016 09:15,E,778310,183995,2040,36,1,2,3,1,3,1,1,1,1,2,6,55,49,3,6,1,1,3,3,9,5,1,9,6,6,0,5,-4,4,0,0,1,1,1,0,1,1,5,1,0,0,3,3,3,0,1.609,3,0,2
483,81705,26.01.2016 09:50,N,778170,182075,2100,27,3,1,2,1,2,1,1,1,1,1,20,80.3,60.3,4,2,2,2,3,4,9,5,1,24,20,20,18,3.5,-2.5,2.5,0.5,0,1,1,1,0,1,1,5,1,1,0,3,3,3,0,1.929,2,0,2
484,81712,26.01.2016 14:00,E,785846,179714,2516,30,1,3,4,3,1,0,0,0,3,4,30,81,51,15,11,0.75,1.5,1,2,9,9,2,45,30,30,19,2,0,0,0.875,0,0,0,1,1,0,1,3,1,1,0,3,3,3,0,1.601,3,0,0
485,81800,28.01.2016 10:00,E,784154,183804,2475,37,7,4,6,1,1,0,1,1,1,4,29,108,79,15,2,1.5,1,3,2,4,5,1,29,14,31,29,3,2,2,0.75,1,1,1,1,1,1,1,6,0,0,0,3,3,3,0,1.596,3,0,0
486,82414,23.11.2016 08:30,NE,780629,189686,2665,40,1,1,2,1,1,1,1,0,1,1,41,58,17,10,1,0.5,0.75,0.75,1,3,2,1,51,41,41,40,1,0,0,0.25,0,0,1,0,0,0,0,1,0,0,0,1,1,2,-1,0.5,5,0,0
487,82418,25.11.2016 08:00,NW,780506,190277,2540,29,7,4,6,2,1,0,0,0,3,4,48,66,18,18,7,0.25,0.4,0.5,0.5,3,3,2.5,66,48,48,41,3,-0.5,0.5,0.075,0,0,0,0,0,0,1,1,0,0,0,1,1,2,-1,0.5,5,0,0
488,82424,29.11.2016 11:11,N,780570,190390,2514,30,3,3,3,2,1,1,0,0,2,3,37,43,6,7,1,0.5,0.5,1,1,3,3,1,37,30,38,37,2.5,1.5,1.5,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0.5,5,0,2
489,82431,29.11.2016 11:15,NW,780839,190521,2590,30,2,4,6,3,1,0,0,0,3,4,38,60,22,2,16,0.5,0.25,0.5,0.5,3,3,2,38,36,54,38,3.5,1.5,1.5,0.125,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0.333,5,0,2
490,82432,29.11.2016 11:30,NE,779925,189778,2740,37,3,3,5,1,1,0,1,0,2,3,78,95,17,3,5,0.2,0.3,0.5,0.5,3,3,2,78,75,83,78,2.5,0.5,0.5,0.05,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.421,3,0,5
491,82433,29.11.2016 14:30,W,780536,189173,2595,35,1,4,6,3,1,0,0,0,3,4,35.5,42,6.5,10.5,1.5,0.75,0.5,1,1,4,4,1,35.5,25,37,35.5,4,3,3,0.125,1,0,1,1,0,1,0,3,0,0,0,1,1,1,0,0.5,5,0,3.5
492,82451,01.12.2016 10:00,NW,780530,190375,2520,31,7,3,4,1,1,0,1,0,2,3,54,69,15,6,8,1,0.2,1.5,0.5,4,4,2,54,48,62,54,4,2,2,0.9,1,1,0,1,1,1,0,4,0,0,0,1,1,1,0,0.667,5,0,0
493,82453,01.12.2016 10:30,N,780353,189837,2595,33,6,3,4,2,1,0,0,0,3,4,40,66,26,8,1,0.25,1.5,0.5,1.5,4,4,2,48,40,40,39,4,-2,2,1.125,0,0,0,1,1,1,1,4,0,0,0,1,1,1,0,1.682,3,0,0
494,82454,01.12.2016 11:00,N,780353,189837,2590,36,3,3,4,2,1,0,0,0,3,4,51,76,25,6,2,0.5,1,0.5,1.5,3,3,3,57,51,51,49,4,-1,1,0.75,0,0,0,0,1,0,1,2,0,0,0,1,1,1,0,1.697,2,0,0
495,82464,04.12.2016 14:45,E,781228,191996,2430,29,6,4,6,3,3,0,0,0,3,4,12,45,33,12,10.7,0.75,0.5,1.25,1,9,9,1.5,12,0,22.7,12,2.5,1,1,0.25,1,0,1,1,0,0,1,3,0,0,0,1,1,1,0,0.5,5,0,0
496,82495,08.12.2016 10:00,NW,780481,190258,2556,36,6,4,5,3,2,0,0,0,3,4,49,58,9,5,3,1,1,1.5,1.5,9,9,3,54,49,49,46,3,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,1,0,0.833,4,0,0
497,82497,08.12.2016 10:00,NW,780598,190390,2531,32,6,4,5,3,1,0,0,0,3,4,40,52,12,10,11,1,0.75,1.5,1,4,4,2,40,30,51,40,2.5,0.5,0.5,0.375,1,1,0,1,0,0,0,2,0,0,0,1,1,1,0,0.5,5,0,0
498,82498,08.12.2016 10:30,E,780140,189620,2640,33,7,3,4,2,1,0,0,0,3,4,41,63,22,1,2,0.75,1.5,1,2,4,4,2.5,42,41,41,39,5,-2.5,2.5,0.875,0,0,0,1,1,1,1,4,0,0,0,1,1,1,0,1.849,2,0,0
499,82503,08.12.2016 11:10,NE,780006,190189,2730,29,6,4,5,2,2,0,0,1,2,4,10,48,38,10,14,2,1,4,2,5,5,1,10,0,24,10,1.5,0.5,0.5,1.5,1,1,1,1,1,0,1,5,0,0,0,1,1,1,0,2.12,2,0,0
500,82505,08.12.2016 14:00,W,780537,189180,2590,35,3,4,4,2,2,0,0,1,2,4,15,45,30,15,15,1.5,0.75,2.5,1.5,5,5,1,15,0,30,15,1.5,0.5,0.5,0.875,1,1,1,1,1,0,1,5,0,0,0,1,1,1,0,1.912,2,0,0
501,82527,14.12.2016 12:00,E,780150,190533,2590,30,4,4,6,3,3,0,0,1,2,4,15,76,61,15,10.5,1.5,0.5,2,0.75,4,5,1,15,0,25.5,15,2.5,1.5,1.5,1.125,1,1,1,1,1,0,1,5,0,0,0,1,1,1,0,1.593,3,0,0
502,82556,24.12.2016 09:15,N,780650,191228,2385,34,2,4,5,3,3,0,0,1,2,4,20,46.5,26.5,2,0.5,1,1,2,2,4,4,1,20,18,20.5,20,4.5,3.5,3.5,0,1,1,1,1,0,1,1,5,0,0,0,1,1,1,0,2.097,2,0,0
503,82579,30.12.2016 10:20,N,790062,187373,2570,32,2,2,2,1,1,1,1,1,1,1,50,66,16,7,9,1.5,0.75,2,1.25,4,4,1,50,43,59,50,4,3,3,0.75,1,1,1,1,1,1,0,5,1,0,0,1.5,2,1,1,2.561,1,0,0
504,82602,06.01.2017 10:15,N,780440,191590,2300,23,3,1,2,1,2,1,1,1,1,1,50,85,35,3,1,1,0.75,1.5,1,4,4,1,50,47,51,50,5,4,4,0.375,1,1,1,1,0,1,1,5,1,1,1,3,3,3,0,2.304,2,4,32
505,82610,08.01.2017 10:20,N,785720,186050,2110,26,3,2,3,2,1,1,0,0,2,3,34,64,30,3,1,0.25,1,1,2,3,2,1,37,34,34,33,1,0,0,0.875,0,0,1,0,1,0,1,3,1,1,0,3,3,3,0,2.281,2,8,13
506,82611,08.01.2017 10:00,N,789986,187376,2599,40,1,2,2,2,1,1,0,0,2,2,69,79,10,1,14,1,0.25,2,0.5,1,1,1,70,69,69,55,1,0,0,1.125,0,1,1,0,1,0,0,3,1,0,0,3,3,3,0,2.39,2,11.5,19
507,82632,11.01.2017 11:30,N,772928,192392,2233,31,6,3,4,3,3,0,0,0,3,4,90,110,20,18,25,1.5,1,1.5,1,2,2,1,108,90,90,65,2,-1,1,0.5,0,1,1,0,0,0,1,3,1,1,0,2,2,3,-1,1.577,3,0,0
508,82642,12.01.2017 09:00,SW,780230,189300,2560,30,2,3,4,2,1,0,0,1,2,4,40,91,51,2,37,1,0.25,2,0.5,4,4,1,40,38,77,40,3,2,2,1.125,1,1,1,1,1,1,1,6,0,1,0,3,3,3,0,2.083,2,4,5
509,82691,16.01.2017 11:30,NW,781006,178436,2270,34,1,2,3,2,1,1,0,1,1,3,34,70,36,28,1,1,2,3,2,5,4,1,34,6,35,34,3,2,2,0,1,1,1,1,0,1,1,5,1,0,1,3,3,3,0,1.952,2,2,27
510,82709,17.01.2017 10:45,SW,790850,184995,2360,35,6,3,4,1,1,0,1,1,1,3,25,97,72,3,15,1,0.25,1.5,0.5,4,5,1,25,22,40,25,2,1,1,0.875,1,1,1,1,1,0,1,5,1,0,0,3,3,3,0,1.6,3,6,32
511,82714,17.01.2017 10:15,NE,790987,185447,2506,37,4,2,3,1,1,1,1,0,1,2,35,95,60,25,15,0.25,0.5,0.25,0.5,3,3,2.5,60,35,35,20,3,-0.5,0.5,0.25,0,0,0,0,0,0,1,1,1,0,1,3,3,3,0,1.662,3,5,31
512,82734,18.01.2017 11:30,W,782100,174719,2560,30,1,2,3,1,1,1,1,1,1,2,35,70,35,3,22,2,0.5,3,1.5,5,4,1,35,32,57,35,3,2,2,1.5,1,1,1,1,1,1,1,6,1,1,1,3,3,3,0,2.272,2,0,1
513,82735,18.01.2017 13:30,S,782244,174761,2587,28,6,2,3,1,1,1,1,1,1,2,22,75,53,2,14,2,0.5,4,0.75,5,4,1,22,20,36,22,2.5,1.5,1.5,2.375,1,1,1,1,1,0,1,5,1,1,1,3,3,3,0,1.713,2,0,1
514,82787,24.01.2017 14:20,NW,778395,193135,2313,30,3,3,5,1,2,0,1,1,1,3,28,67,39,28,1,4,4,6,5,5,5,1.5,28,0,29,28,4,2.5,2.5,0.5,1,1,1,1,0,1,1,5,1,1,1,3,3,3,0,2.136,2,0,0
515,82807,26.01.2017 09:30,NE,779372,186716,2420,28,6,4,6,1,2,0,1,1,1,4,23.2,100,76.8,7.2,0.3,4,1,6,1,5,5,1,23.2,16,23.5,23.2,3,2,2,4,1,1,1,1,1,1,1,6,0,0,0,2,2,3,-1,1.667,3,0,0
516,82822,29.01.2017 11:00,NW,791510,182826,2330,33,3,3,3,2,3,1,0,1,1,3,42,85.5,43.5,1,1,1.5,1,3,2.5,4,9,1,42,41,43,42,5,4,4,0.5,1,1,1,1,0,1,1,5,1,0,0,2,2,2,0,2.169,2,0,0
517,82855,31.01.2017 14:00,NW,778282,185630,2400,25,3,2,3,1,1,1,1,1,1,2,46,82,36,4,2,3,1,3,2,5,5,1,46,42,48,46,3,2,2,1.5,1,1,1,1,1,1,1,6,1,1,0,2.5,3,2,1,2.287,2,6.5,6.5
518,82863,01.02.2017 10:30,SW,789673,184543,1980,25,6,3,4,2,1,0,0,0,3,4,21,71,50,2,21,0.5,1,1,1.5,2,2,1,23,21,21,0,3.5,-2.5,2.5,0.5,0,0,1,0,0,1,1,3,1,0,0,3,3,4,-1,0.5,5,46.5,53.5
519,82954,14.02.2017 14:30,N,780120,188948,2525,30,4,4,6,1,2,0,1,0,2,4,36,137,101,6,1,4,2,6,2,5,5,1,36,30,37,36,2,1,1,3,1,1,1,1,1,0,0,4,0,0,0,2,2,3,-1,1.6,3,0,0
520,83034,21.02.2017 10:45,N,782460,178380,2380,35,1,3,5,2,1,0,0,0,3,4,24,81,57,4,3,3,3,4,4,5,5,1,28,24,24,21,2,-1,1,0,0,1,1,1,0,0,1,4,0,0,0,2,2,2,0,2.084,2,2,2
521,83037,21.02.2017 11:00,NE,781274,190695,2460,36,4,4,6,3,2,0,0,1,2,4,20,100,80,20,1,3,2,5,2,5,9,1,20,0,21,20,2.5,1.5,1.5,2,1,1,1,1,1,0,1,5,0,0,0,2,2,2,0,1.608,3,0.3,0.3
522,83042,21.02.2017 10:10,NE,781507,179443,2400,34,6,4,5,3,1,0,0,0,3,4,35,80,45,16,5,0.5,1,1,3,3,4,2,51,35,35,30,4,-2,2,1.25,0,0,0,0,1,1,1,3,0,0,0,1,1,2,-1,1.914,2,1.15,1.15
523,83043,21.02.2017 10:00,NE,784170,183791,2468,37,3,3,3,2,1,1,0,0,2,3,102,116,14,1,0.5,0.25,3,0.75,6,3,4,1,103,102,102,101.5,1,0,0,4,0,0,1,0,1,0,0,2,0,0,0,2,2,2,0,1.701,2,2,2
524,83059,23.02.2017 11:15,NW,778105,185902,2340,31,1,4,6,3,2,0,0,1,2,4,36.5,103,66.5,6.5,0.5,3,1,4,2,5,9,1,36.5,30,37,36.5,3,2,2,2,1,1,1,1,1,1,1,6,0,0,0,2,2,2,0,1.995,2,0,7
525,83522,08.03.2017 11:00,N,778228,193020,2335,28,6,4,6,3,2,0,0,0,3,4,60,90,30,3,14,0.5,0.5,1.5,2,4,3,2,63,60,60,46,3,-1,1,0.25,0,0,0,1,0,0,1,2,1,0,1,3,3,3,0,1.844,2,8,43
526,83527,09.03.2017 10:00,W,783768,183674,2325,27,7,3,5,1,1,0,1,0,2,3,65,116,51,10,8,0.5,0.25,1,0.5,9,9,1,65,55,73,65,2,1,1,0.375,1,0,1,1,0,0,1,3,0,0,1,4,4,4,0,1.646,3,30.5,61
527,83550,13.03.2017 09:45,N,778140,190870,2280,35,3,3,4,1,1,0,1,0,2,3,100,132,32,30,12,0.5,0.25,1,0.5,2,2,1,130,100,100,88,2.5,-1.5,1.5,0.375,0,0,1,0,0,0,1,2,0,0,0,2,2,3,-1,1.218,4,0,0
528,83793,17.11.2017 10:00,NW,780580,190400,2520,29,7,4,5,3,2,0,0,0,3,4,39,63,24,19,2,0.25,1,0.5,1,3,4,1.5,58,39,39,37,5,-3.5,3.5,0.625,0,0,1,0,0,1,1,3,0,0,0,2,2,2,0,1.919,2,0,0
529,83805,25.11.2017 09:00,N,791850,180100,2490,32,4,4,5,2,2,0,0,0,3,4,45,70,25,7,17,0.25,0.25,0.5,0.5,3,3,1.5,45,38,62,45,2,0.5,0.5,0,1,0,1,0,0,0,1,2,0,1,0,2,2,2,0,1.869,2,1,1
530,83814,28.11.2017 10:00,NE,777820,182350,2220,31,7,2,3,1,1,1,1,0,1,2,48,65,17,4,3,0.25,0.25,0.5,0.25,3,3,2,48,44,51,48,3.5,1.5,1.5,0.125,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0.5,5,0,15.5
531,83816,28.11.2017 08:15,NE,781280,190690,2460,36,3,3,3,2,1,1,0,0,2,3,63,80,17,1.3,18,0.5,0.5,1,0.75,4,4,1,64.3,63,63,45,2.5,-1.5,1.5,0.125,0,0,1,1,0,0,0,2,0,0,0,2,2,2,0,1.919,2,0.15,12.65
532,83817,28.11.2017 08:15,N,781180,190193,2470,32,4,3,3,2,1,1,0,1,1,3,71,104,33,0.3,9,3,0.75,4,0.75,6,6,1,71,70.7,80,71,1.5,0.5,0.5,2.75,1,1,1,1,1,0,1,5,0,0,0,2,2,2,0,1.65,3,0.15,12.65
533,83823,28.11.2017 09:00,S,781235,190142,2469,30,7,2,3,1,1,1,1,1,1,2,38.5,73,34.5,0.5,4.5,1,1,2,2,4,6,1,39,38.5,38.5,34,4,-3,3,0,0,1,1,1,0,1,1,5,0,0,0,2,2,2,0,1.661,3,0.15,12.65
534,83857,05.12.2017 11:10,W,788427,187373,2300,35,1,2,3,1,2,1,1,1,1,2,24,72,48,24,2,1.5,1,2.5,1.5,4,5,1,24,0,26,24,4,3,3,0.75,1,1,1,1,1,1,1,6,1,1,0,2,2,2,0,2.128,2,9,18
535,83858,05.12.2017 10:00,SW,791716,180812,2395,33,6,3,5,2,1,0,0,1,2,4,34.8,104,69.2,0.2,15.8,2,3,3,4,6,6,1,35,34.8,34.8,19,3.5,-2.5,2.5,1,0,1,1,1,1,1,1,6,0,0,1,2,2,2,0,1.772,2,13,23.5
536,83859,05.12.2017 11:00,N,780644,190805,2469,33,6,3,3,2,1,1,0,0,2,3,91,118,27,1,19,1,1,1.5,1,4,4,1,92,91,91,72,2.5,-1.5,1.5,0.25,0,1,1,1,0,0,1,4,0,0,1,2,2,2,0,1.675,3,10,18
537,83860,05.12.2017 10:30,N,781269,190179,2470,35,6,3,2,1,1,1,1,0,1,1,52,65,13,4,12,0.25,0.5,0.5,0.75,3,3,1.5,56,52,52,40,2,-0.5,0.5,0.25,0,0,1,0,0,0,0,1,0,0,1,2,2,2,0,0.667,5,10,18
538,83863,05.12.2017 11:00,NE,781290,191810,2420,30,4,2,2,1,1,1,1,1,1,1,89.5,126,36.5,0.5,10.5,1,0.75,2,0.75,6,6,1,90,89.5,89.5,79,3.5,-2.5,2.5,0.75,0,1,1,1,1,1,1,6,0,0,0,2,2,2,0,1.815,2,11,19
539,83864,05.12.2017 10:45,N,780781,191765,2330,28,6,4,5,2,1,0,0,0,3,4,43,68,25,9,1,0.5,0.75,1,1,4,4,1.5,43,34,44,43,3,1.5,1.5,0.125,1,0,1,1,0,0,1,3,0,0,1,2,2,2,0,0.5,5,11,19
540,83866,05.12.2017 11:15,NW,780810,190458,2595,25,6,4,5,3,1,0,0,0,3,4,71,97,26,6,3,0.75,0.5,1.25,0.75,4,4,1,77,71,71,68,1.5,-0.5,0.5,0.375,0,0,1,1,0,0,1,3,1,0,1,2,2,2,0,1.941,2,10,18
541,83867,05.12.2017 10:30,S,781234,190158,2478,32,6,4,4,2,1,0,0,0,3,4,100,131,31,31,23,0.5,0.5,2,1,2,3,1,131,100,100,77,2,-1,1,0.5,0,1,1,0,0,0,1,3,1,0,1,2,2,2,0,1.622,3,10,18
542,83868,05.12.2017 14:15,W,780538,189179,2591,37,7,4,6,3,3,0,0,0,3,4,29,60,31,23,1,1,1.5,1.5,1.5,4,4,1,29,6,30,29,2.5,1.5,1.5,0.25,1,1,1,1,0,0,1,4,0,0,0,2,2,2,0,1.909,2,10,18
543,83869,05.12.2017 12:00,E,780153,189251,2570,38,1,3,3,2,1,1,0,0,2,3,95,116,21,15,23,0.5,0.5,0.5,0.5,2,2,1,110,95,95,72,1.5,-0.5,0.5,0,0,0,1,0,0,0,1,2,0,0,0,2,2,2,0,0.333,5,9,17
544,83871,05.12.2017 14:15,W,780538,189175,2595,39,3,3,3,2,1,1,0,0,2,3,62.5,82,19.5,7.5,0.5,1,0.75,1.5,0.75,4,5,1,62.5,55,63,62.5,2.5,1.5,1.5,0.5,1,1,1,1,0,0,1,4,0,0,0,2,2,2,0,2.388,2,10,18
545,83875,06.12.2017 09:10,N,783985,184208,2360,32,1,2,3,2,1,1,0,1,1,3,23,50,27,8,10,1,0.5,2,1,4,5,1,23,15,33,23,1.5,0.5,0.5,0.75,1,1,1,1,1,0,1,5,0,1,0,2,2,2,0,2.097,2,0,18
546,83983,19.12.2017 13:30,NE,778300,181990,2050,33,3,2,3,1,2,1,1,1,1,2,26,73,47,14,5,1,0.25,2,0.25,4,4,1,26,12,31,26,4,3,3,1.25,1,1,1,1,1,1,1,6,0,0,0,3,3,3,0,1.939,2,3,13
547,84001,20.12.2017 10:00,NE,779750,190182,2780,28,7,3,4,2,3,0,0,0,3,4,41,77,36,14,1,2,1,2,2,4,5,1,41,27,42,41,2,1,1,0.5,1,1,1,1,0,0,1,4,1,0,0,2,2,3,-1,1.898,2,1.15,7.3
548,84014,20.12.2017 13:10,NW,777868,191171,2100,32,3,5,6,3,1,0,0,0,3,4,60,112,52,8,6.5,0.75,0.5,1.5,1,9,9,1.5,60,52,66.5,60,2,0.5,0.5,0.375,1,0,1,1,0,0,1,3,0,0,0,2,2,3,-1,1.152,4,1.5,4.5
549,84016,21.12.2017 10:00,NE,774441,190809,2310,30,3,4,6,3,1,0,0,1,2,4,34,107,73,7.8,14,1,2,2,3,9,9,1,41.8,34,34,20,1,0,0,1,0,1,1,1,1,0,1,5,1,0,0,2,2,3,-1,1.758,2,0,3.65
550,84035,25.12.2017 11:00,NE,775255,177510,2140,36,3,2,2,1,3,1,1,1,1,1,21,62,41,6,7,0.75,0.25,1.5,0.5,4,4,1,21,15,28,21,3.5,2.5,2.5,0.75,1,0,1,1,1,1,1,5,1,1,0,2,2,2,0,1.72,2,0,3
551,84036,25.12.2017 13:15,E,773633,179531,2540,34,7,4,5,2,2,0,0,1,2,4,41,95,54,12,1,1,0.25,2,0.5,4,9,1.5,41,29,42,41,4,2.5,2.5,1.125,1,1,1,1,1,1,1,6,1,1,0,2,2,2,0,1.916,2,0,2.5
552,84181,13.01.2018 09:15,NW,790122,185801,2350,33,7,3,4,1,2,0,1,1,1,3,38,116,78,20,2,1.5,1,3,2,4,9,1,38,18,40,38,3.5,2.5,2.5,0.75,1,1,1,1,1,1,1,6,0,0,0,2,2,2,0,1.787,2,0,0
553,84274,20.01.2018 11:00,NW,774491,192372,2115,35,6,4,4,3,3,0,0,0,3,4,110,153,43,40,1,1,1,1,1,2,2,2,150,110,110,109,4,-2,2,0,0,0,0,0,0,1,1,2,1,0,0,2.7,3,3,0,0.5,5,20,57.5
554,84279,22.01.2018 10:00,W,783236,183200,2225,35,6,3,3,2,2,1,0,0,2,3,145,158,13,10,2,2,1,4,2,1,2,1,155,145,145,143,1,0,0,1.5,0,1,1,0,1,0,0,3,0,1,0,3,3,4,-1,1.623,3,37.5,100
555,84620,03.03.2018 08:45,E,777694,182807,2180,37,6,1,1,1,1,1,1,0,1,1,117,140,23,13,1,0.25,0.5,0.5,0.5,3,2,2.5,130,117,117,116,3.5,-1,1,0.125,0,0,0,0,0,0,1,1,1,1,1,2,2,2,0,0.167,5,4,4
556,84844,05.04.2018 14:00,NW,780820,190450,2600,29,7,3,3,2,1,1,0,1,1,3,31,72,41,9,1.5,1,0.5,2,1,4,9,1,40,31,31,29.5,2,-1,1,0.75,0,1,1,1,1,0,1,5,0,0,0,2,2,2,0,1.789,2,4,4
557,84983,28.11.2018 08:30,N,780560,190295,2560,32,3,3,4,2,2,0,0,0,3,4,72,81,9,1,2,0.5,0.5,1,0.75,4,2,1,72,71,74,72,3,2,2,0.125,1,0,1,1,0,1,0,3,0,0,0,1,1,2,-1,0.5,5,4,12
558,84984,28.11.2018 08:30,E,779920,189790,2735,31,6,3,3,3,3,1,0,0,2,3,63.6,90,26.4,7.6,0.4,0.5,0.75,0.75,1,4,4,1.5,63.6,56,64,63.6,2.5,1,1,0.25,1,0,1,1,0,0,1,3,0,0,0,1,1,2,-1,0.667,5,2,11
559,85002,01.12.2018 10:00,NW,784610,182020,2495,31,3,3,3,3,1,1,0,1,1,3,48,70,22,7,5,0.5,1,0.75,2,4,4,1,55,48,48,43,4.5,-3.5,3.5,0.875,0,0,1,1,1,1,1,5,0,0,0,1,1,1,0,1.869,2,2,2
560,85003,01.12.2018 12:00,E,785510,181280,2580,34,1,3,5,2,3,0,0,1,2,4,33,62,29,33,2,1,1.5,2,2,4,4,1,33,0,35,33,4.5,3.5,3.5,0.25,1,1,1,1,0,1,1,5,0,0,0,1,1,1,0,2.559,1,2,2
561,85007,04.12.2018 10:50,NW,780820,190460,2600,31,4,3,4,2,1,0,0,0,3,4,54,95,41,6,0.5,0.5,0.5,1,0.5,2,2,1.5,60,54,54,53.5,3,-1.5,1.5,0.25,0,0,1,0,0,0,1,2,1,0,0,3,3,3,0,1.442,3,18,42
